"code","iso","country","SHI.ind.1995","SHI.ind.1996","SHI.ind.1997","SHI.ind.1998","SHI.ind.1999","SHI.ind.2000","SHI.ind.2001","SHI.ind.2002","SHI.ind.2003","SHI.ind.2004","SHI.ind.2005","SHI.ind.2006","SHI.ind.2007","SHI.ind.2008","SHI.ind.2009","SHI.ind.2010","SHI.ind.2011","SHI.ind.2012","SHI.ind.2013","SHI.ind.2014","SHI.ind.2015","SHI.ind.2016","SHI.ind.2017","SHI.ind.2018","SHI.ind.2019","SHI.ind.2020"
90,"SLB","Solomon Islands",100,100,100,100,100,100,100,99.551468939224,99.401958585632,99.102937878448,97.4583239889362,96.5612618673843,93.2720340883606,89.085744187785,86.9925992374971,82.8063093369215,76.0783434252823,71.8920535247067,67.107722209763,62.4729012484114,62.4729012484114,62.4729012484114,62.4729012484114,62.4729012484114,62.4729012484114,62.4729012484114
706,"SOM","Somalia",100,100,100,100,100,100,100,99.401958585632,99.102937878448,98.6544068176721,98.2058757568961,98.0563654033042,97.9068550497122,97.1593032817523,96.5612618673843,96.1127308066083,95.9632204530164,95.8137100994244,95.9632204530164,95.9632204530164,95.9632204530164,95.9632204530164,95.9632204530164,95.9632204530164,95.9632204530164,95.9632204530164
710,"ZAF","South Africa",100,100,100,100,100,100,100,99.401958585632,98.6544068176721,97.9068550497122,97.6078343425283,97.4583239889362,97.1593032817523,96.8602825745684,96.4117515137924,96.2622411602003,96.1127308066083,95.8137100994244,95.5146893922405,95.0661583314645,95.0661583314645,95.0661583314645,95.0661583314645,95.0661583314645,95.0661583314645,95.0661583314645
410,"KOR","South Korea",100,100,100,100,100,100,100,98.2058757568961,94.7671376242806,91.4779098452569,90.8798684308889,90.2818270165208,89.235254541377,88.4877027734171,86.5440681767212,86.2450474695373,82.0587575689616,80.8626747402258,79.816102265082,78.6200194363459,78.6200194363459,78.6200194363459,78.6200194363459,78.6200194363459,78.6200194363459,78.6200194363459
728,"SSD","South Sudan",100,100,100,100,100,100,100,99.551468939224,99.102937878448,98.6544068176721,98.5048964640802,98.3553861104882,98.0563654033042,97.9068550497122,97.7573446961201,97.7573446961201,97.7573446961201,97.7573446961201,97.6078343425283,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362
724,"ESP","Spain",100,100,100,100,100,100,100,99.2524482320401,98.6544068176721,97.0097929281602,96.1127308066083,95.6641997458323,94.9166479778724,94.0195858563205,93.1225237347687,92.6739926739928,92.2254616132168,91.7769305524408,91.1788891380728,90.132316662929,90.132316662929,90.132316662929,90.132316662929,90.132316662929,90.132316662929,90.132316662929
144,"LKA","Sri Lanka",100,100,100,100,100,100,100,96.5612618673843,94.9166479778724,93.5710547955445,92.2254616132168,90.132316662929,91.0293787844809,88.0391717126412,84.3014128728415,82.6567989833297,78.470509082754,75.7793227180982,75.0317709501383,72.7891156462586,72.7891156462586,72.7891156462586,72.7891156462586,72.7891156462586,72.7891156462586,72.7891156462586
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",100,100,100,100,100,100,100,98.9534275248562,98.3553861104882,97.7573446961201,97.6078343425283,97.4583239889362,97.1593032817523,96.7107722209763,95.9632204530164,95.3651790386484,95.0661583314645,95.0661583314645,95.2156686850565,95.0661583314645,95.0661583314645,95.0661583314645,95.0661583314645,95.0661583314645,95.0661583314645,95.0661583314645
740,"SUR","Suriname",100,100,100,100,100,100,100,99.8504896464079,99.7009792928161,94.6176272706885,94.6176272706885,94.4681169170964,94.4681169170964,94.1690962099125,94.0195858563205,93.7205651491366,93.5710547955445,92.8235030275846,92.3749719668086,91.9264409060327,91.9264409060327,91.9264409060327,91.9264409060327,91.9264409060327,91.9264409060327,91.9264409060327
752,"SWE","Sweden",100,100,100,100,100,100,100,98.6544068176721,97.6078343425283,95.3651790386484,92.8235030275846,90.4313373701129,88.3381924198251,84.7499439336175,81.4607161545938,78.320998729162,75.7793227180982,73.8356881214024,72.1910742318906,69.7989085744189,69.7989085744189,69.7989085744189,69.7989085744189,69.7989085744189,69.7989085744189,69.7989085744189
756,"CHE","Switzerland",100,100,100,100,100,100,100,97.4583239889362,94.0195858563205,90.132316662929,90.132316662929,89.9828063093369,89.8332959557448,89.3847648949691,89.3847648949691,88.9362338341931,88.786723480601,88.786723480601,88.4877027734171,85.7965164087613,85.7965164087613,85.7965164087613,85.7965164087613,85.7965164087613,85.7965164087613,85.7965164087613
760,"SYR","Syria",100,100,100,100,100,100,100,99.8504896464079,99.401958585632,98.8039171712641,98.9534275248562,98.6544068176721,98.5048964640802,98.0563654033042,97.7573446961201,97.4583239889362,97.1593032817523,97.3088136353442,96.4117515137924,95.8137100994244,95.8137100994244,95.8137100994244,95.8137100994244,95.8137100994244,95.8137100994244,95.8137100994244
158,"TWN","Taiwan",100,100,100,100,100,100,100,99.7009792928161,98.9534275248562,98.2058757568961,97.3088136353442,95.6641997458323,94.1690962099125,92.0759512596247,84.7499439336175,82.3577782761455,80.2646333258579,76.3773641324662,74.2842191821784,69.7989085744189,69.7989085744189,69.7989085744189,69.7989085744189,69.7989085744189,69.7989085744189,69.7989085744189
762,"TJK","Tajikistan",100,100,100,100,100,100,100,99.551468939224,99.2524482320401,98.5048964640802,98.2058757568961,98.0563654033042,97.4583239889362,96.5612618673843,96.1127308066083,95.2156686850565,94.4681169170964,94.4681169170964,94.1690962099125,93.2720340883606,93.2720340883606,93.2720340883606,93.2720340883606,93.2720340883606,93.2720340883606,93.2720340883606
834,"TZA","Tanzania",100,100,100,100,100,100,100,99.2524482320401,98.6544068176721,97.1593032817523,96.1127308066083,95.3651790386484,93.4215444419526,92.2254616132168,91.3283994916648,89.3847648949691,88.3381924198251,87.1421095910892,85.6470060551694,83.7033714584735,83.7033714584735,83.7033714584735,83.7033714584735,83.7033714584735,83.7033714584735,83.7033714584735
764,"THA","Thailand",100,100,100,100,100,100,100,95.9632204530164,95.2156686850565,92.0759512596247,89.9828063093369,88.0391717126412,85.7965164087613,84.0023921656576,80.5636540330419,77.5734469612021,76.0783434252823,73.9851984749945,71.7425431711146,69.9484189280107,69.9484189280107,69.9484189280107,69.9484189280107,69.9484189280107,69.9484189280107,69.9484189280107
626,"TLS","Timor-Leste",100,100,100,100,100,100,100,99.551468939224,99.8504896464079,99.8504896464079,99.8504896464079,99.551468939224,99.102937878448,99.102937878448,99.401958585632,99.401958585632,99.102937878448,98.8039171712641,98.8039171712641,99.401958585632,99.401958585632,99.401958585632,99.401958585632,99.401958585632,99.401958585632,99.401958585632
768,"TGO","Togo",100,100,100,100,100,100,100,98.9534275248562,98.3553861104882,97.4583239889362,97.1593032817523,96.8602825745684,96.5612618673843,96.2622411602003,95.3651790386484,95.0661583314645,94.0195858563205,93.5710547955445,93.1225237347687,92.3749719668086,92.3749719668086,92.3749719668086,92.3749719668086,92.3749719668086,92.3749719668086,92.3749719668086
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"TUN","Tunisia",100,100,100,100,100,100,100,99.102937878448,99.7009792928161,95.8137100994244,95.5146893922405,95.2156686850565,95.0661583314645,93.7205651491366,92.9730133811767,92.9730133811767,92.2254616132168,91.6274201988487,91.4779098452569,90.8798684308889,90.8798684308889,90.8798684308889,90.8798684308889,90.8798684308889,90.8798684308889,90.8798684308889
792,"TUR","Turkey",100,100,100,100,100,100,100,99.102937878448,98.2058757568961,97.3088136353442,96.5612618673843,95.9632204530164,94.9166479778724,92.0759512596247,90.2818270165208,89.683785602153,89.085744187785,88.9362338341931,88.3381924198251,86.9925992374971,86.9925992374971,86.9925992374971,86.9925992374971,86.9925992374971,86.9925992374971,86.9925992374971
795,"TKM","Turkmenistan",100,100,100,100,100,100,100,99.7009792928161,99.102937878448,98.2058757568961,98.0563654033042,97.9068550497122,97.4583239889362,97.3088136353442,97.1593032817523,97.0097929281602,96.8602825745684,96.7107722209763,96.5612618673843,96.4117515137924,96.4117515137924,96.4117515137924,96.4117515137924,96.4117515137924,96.4117515137924,96.4117515137924
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",100,100,100,100,100,100,100,99.102937878448,98.3553861104882,96.7107722209763,96.4117515137924,95.9632204530164,94.7671376242806,94.0195858563205,93.7205651491366,92.8235030275846,92.0759512596247,91.4779098452569,89.085744187785,86.8430888839053,86.8430888839053,86.8430888839053,86.8430888839053,86.8430888839053,86.8430888839053,86.8430888839053
804,"UKR","Ukraine",100,100,100,100,100,100,100,96.7107722209763,92.2254616132168,86.8430888839053,86.5440681767212,86.2450474695373,85.7965164087613,85.0489646408014,84.7499439336175,84.6004335800254,84.6004335800254,84.4509232264334,84.3014128728415,84.1519025192494,84.1519025192494,84.1519025192494,84.1519025192494,84.1519025192494,84.1519025192494,84.1519025192494
784,"ARE","United Arab Emirates",100,100,100,100,100,100,100,100,95.6641997458323,94.1690962099125,92.9730133811767,88.3381924198251,88.3381924198251,86.2450474695373,83.2548403976975,83.2548403976975,82.9558196905136,82.8063093369215,82.6567989833297,81.3112058010017,81.3112058010017,81.3112058010017,81.3112058010017,81.3112058010017,81.3112058010017,81.3112058010017
826,"GBR","United Kingdom",100,100,100,100,100,100,100,97.7573446961201,95.9632204530164,94.0195858563205,93.7205651491366,93.7205651491366,93.4215444419526,92.5244823204007,92.3749719668086,92.3749719668086,92.3749719668086,92.0759512596247,91.9264409060327,92.0759512596247,92.0759512596247,92.0759512596247,92.0759512596247,92.0759512596247,92.0759512596247,92.0759512596247
840,"USA","United States of America",100,100,100,100,100,100,100,99.177693055244,98.4301412872841,97.2340584585482,96.5612618673843,95.5146893922405,93.6458099723406,91.1788891380728,89.8332959557448,88.637213127009,87.5906406518652,86.1702922927413,84.8246991104134,83.9276369888614,83.9276369888614,83.9276369888614,83.9276369888614,83.9276369888614,83.9276369888614,83.9276369888614
858,"URY","Uruguay",100,100,100,100,100,100,100,98.6544068176721,96.2622411602003,92.2254616132168,90.132316662929,89.235254541377,84.1519025192494,83.7033714584735,82.0587575689616,78.0219780219781,77.7229573147941,75.0317709501383,74.1347088285863,72.1910742318906,72.1910742318906,72.1910742318906,72.1910742318906,72.1910742318906,72.1910742318906,72.1910742318906
860,"UZB","Uzbekistan",100,100,100,100,100,100,100,98.3553861104882,90.5808477237049,89.085744187785,87.5906406518652,86.3945578231293,84.3014128728415,83.2548403976975,78.320998729162,80.1151229722659,78.1714883755701,76.9754055468341,76.0783434252823,75.1812813037304,75.1812813037304,75.1812813037304,75.1812813037304,75.1812813037304,75.1812813037304,75.1812813037304
548,"VUT","Vanuatu",100,100,100,100,100,100,100,99.8504896464079,99.8504896464079,99.102937878448,99.102937878448,99.102937878448,99.102937878448,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562,98.9534275248562
862,"VEN","Venezuela",100,100,100,100,100,100,100,99.401958585632,97.9068550497122,95.2156686850565,94.6176272706885,94.1690962099125,93.4215444419526,92.8235030275846,92.0759512596247,91.3283994916648,90.8798684308889,89.9828063093369,89.3847648949691,89.085744187785,89.085744187785,89.085744187785,89.085744187785,89.085744187785,89.085744187785,89.085744187785
704,"VNM","Viet Nam",100,100,100,100,100,100,100,94.6176272706885,92.6739926739928,89.8332959557448,86.0955371159452,83.7033714584735,81.0121850938178,75.9288330716902,69.7989085744189,62.4729012484114,54.9973835688121,48.5684383643568,44.5316588173732,39.4483067952457,39.4483067952457,39.4483067952457,39.4483067952457,39.4483067952457,39.4483067952457,39.4483067952457
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.8504896464079,99.8504896464079,99.8504896464079,99.8504896464079,99.8504896464079,99.8504896464079,99.8504896464079,99.8504896464079,99.8504896464079,99.8504896464079
887,"YEM","Yemen",100,100,100,100,100,100,100,99.7009792928161,99.401958585632,99.551468939224,99.401958585632,99.401958585632,99.401958585632,99.2524482320401,99.102937878448,98.5048964640802,98.2058757568961,98.2058757568961,98.0563654033042,87.5906406518652,87.5906406518652,87.5906406518652,87.5906406518652,87.5906406518652,87.5906406518652,87.5906406518652
894,"ZMB","Zambia",100,100,100,100,100,100,100,99.551468939224,99.102937878448,98.3553861104882,97.9068550497122,97.6078343425283,97.1593032817523,96.4117515137924,95.8137100994244,94.7671376242806,94.3186065635046,93.4215444419526,92.6739926739928,91.7769305524408,91.7769305524408,91.7769305524408,91.7769305524408,91.7769305524408,91.7769305524408,91.7769305524408
716,"ZWE","Zimbabwe",100,100,100,100,100,100,100,97.0097929281602,95.3651790386484,94.6176272706885,94.1690962099125,94.0195858563205,92.0759512596247,91.3283994916648,91.4779098452569,91.4779098452569,91.3283994916648,90.8798684308889,90.8798684308889,91.1788891380728,91.1788891380728,91.1788891380728,91.1788891380728,91.1788891380728,91.1788891380728,91.1788891380728
