"code","iso","country","SDA.ind.1995","SDA.ind.1996","SDA.ind.1997","SDA.ind.1998","SDA.ind.1999","SDA.ind.2000","SDA.ind.2001","SDA.ind.2002","SDA.ind.2003","SDA.ind.2004","SDA.ind.2005","SDA.ind.2006","SDA.ind.2007","SDA.ind.2008","SDA.ind.2009","SDA.ind.2010","SDA.ind.2011","SDA.ind.2012","SDA.ind.2013","SDA.ind.2014","SDA.ind.2015","SDA.ind.2016","SDA.ind.2017","SDA.ind.2018","SDA.ind.2019","SDA.ind.2020"
662,"LCA","Saint Lucia",29.5638198557599,29.5638198557599,29.5638198557599,29.5638198557599,29.5638198557599,44.2508246734892,54.922029513901,63.6001460983483,69.1137934301917,73.3288425018441,72.4507296722961,70.3118696174412,70.3505323868312,68.5903526185003,70.7180054142001,68.8213583433126,61.1471326495306,53.4727558654104,42.9501078546361,36.9443244636189,36.9443244636189,36.9443244636189,36.9443244636189,36.9443244636189,36.9443244636189,36.9443244636189
670,"VCT","Saint Vincent and the Grenadines",23.6155528700601,23.6155528700601,23.6155528700601,23.6155528700601,23.6155528700601,35.6204986772631,42.8143093117821,47.1875927609569,48.2347647473085,44.6230869781476,44.1460649574261,46.7976671298266,53.0645706427809,51.0683175578747,53.5652866010629,61.0294226054766,59.7425118159802,53.3529178405167,46.0651942167533,38.5867472344403,38.5867472344403,38.5867472344403,38.5867472344403,38.5867472344403,38.5867472344403,38.5867472344403
882,"WSM","Samoa",63.8020434180469,63.8020434180469,63.8020434180469,63.8020434180469,63.8020434180469,60.8412161466721,58.4161781905998,51.5516530039911,44.1060232723616,42.1875932446085,43.3480303333517,49.6462931163637,60.8974696814248,71.3454982960158,81.3115063842442,92.4663565496277,88.8629697522668,80.3817672853134,68.828812191302,58.4812746332658,58.4812746332658,58.4812746332658,58.4812746332658,58.4812746332658,58.4812746332658,58.4812746332658
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",98.498178574441,98.498178574441,98.498178574441,98.498178574441,98.498178574441,100,100,100,83.9621107829069,68.3556961422844,55.1973442973175,41.6106303653759,31.9573777631309,31.5427009553653,36.4536284679805,46.2107601154073,48.6472219415362,53.0833351761602,55.2694602039892,56.4381168409997,56.4381168409997,56.4381168409997,56.4381168409997,56.4381168409997,56.4381168409997,56.4381168409997
682,"SAU","Saudi Arabia",35.4826831700873,35.4826831700873,35.4826831700873,35.4826831700873,35.4826831700873,39.5367675378539,45.7933320364812,51.0426557954715,54.9331819552052,56.2308745400553,59.0461105562618,57.0300561540734,55.9758180483856,50.2604851201711,42.0215668591434,30.417496910611,27.4871960008142,27.3073488723939,29.0475930829927,32.2386351022122,32.2386351022122,32.2386351022122,32.2386351022122,32.2386351022122,32.2386351022122,32.2386351022122
686,"SEN","Senegal",47.7899506516879,47.7899506516879,47.7899506516879,47.7899506516879,47.7899506516879,50.6455340476047,52.662101693724,51.773391216027,56.6581722817716,53.6757704741969,51.4062936216222,52.5093178005631,48.5629975330577,47.1331326144691,37.3263670671052,39.0375838417983,42.0468131151431,47.8851614157414,53.4122510629375,52.8528273493035,52.8528273493035,52.8528273493035,52.8528273493035,52.8528273493035,52.8528273493035,52.8528273493035
688,"SRB","Serbia",74.3279407433265,74.3279407433265,74.3279407433265,74.3279407433265,74.3279407433265,74.3279407433265,74.3279407433265,74.3279407433265,74.3279407433265,74.3279407433265,77.5414845542904,77.7150555116816,72.7236567554185,66.4926274683177,71.1538698256825,74.9378295878971,74.2451448767656,74.9567533733873,71.7435072842356,78.8133852611515,78.8133852611515,78.8133852611515,78.8133852611515,78.8133852611515,78.8133852611515,78.8133852611515
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,17.3419558132853,41.0682538894171,46.3649670102207,51.0517848669148,54.6089500383083,62.6619871759967,64.7681493701131,76.2652045890883,96.4674300396971,96.0963456328904,96.0963456328904,96.0963456328904,96.0963456328904,96.0963456328904,96.0963456328904,96.0963456328904
694,"SLE","Sierra Leone",75.6322115234866,75.6322115234866,75.6322115234866,75.6322115234866,75.6322115234866,75.2999821087773,71.9495479146061,62.6332226541637,55.4971308130046,48.857078977127,49.1502546260978,43.7144944885427,46.0489034551334,51.235338215674,61.9765158698222,71.7077499954503,65.0065527388901,58.4380784153042,52.6762109736733,49.3064687249097,49.3064687249097,49.3064687249097,49.3064687249097,49.3064687249097,49.3064687249097,49.3064687249097
702,"SGP","Singapore",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
705,"SVN","Slovenia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
90,"SLB","Solomon Islands",69.518830396195,69.518830396195,69.518830396195,69.518830396195,69.518830396195,66.3383967281747,62.374468302661,54.6866209703196,47.4278966094933,46.5277449467799,51.0865279241413,61.0905636318223,75.1304428394389,97.6268492434712,100,100,100,100,98.4409314842617,78.3901188049083,78.3901188049083,78.3901188049083,78.3901188049083,78.3901188049083,78.3901188049083,78.3901188049083
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",63.3628901420742,63.3628901420742,63.3628901420742,63.3628901420742,63.3628901420742,62.0704322250841,66.0604943316112,70.5822098555273,73.1387168728971,73.1865487106817,73.8838851270445,73.3264307391334,69.8794126841969,61.2396229236414,56.9642033452892,55.6083246413522,61.2520715581839,66.0757612521431,68.5593190128799,68.5668394907634,68.5668394907634,68.5668394907634,68.5668394907634,68.5668394907634,68.5668394907634,68.5668394907634
410,"KOR","South Korea",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
144,"LKA","Sri Lanka",1.07767907286619,1.07767907286619,1.07767907286619,1.07767907286619,1.07767907286619,0,0,0,0,0.249730418723658,18.3229813905055,29.7986162340479,43.1820896767873,51.9219869972775,61.5314417849104,63.7689324882421,62.042048207468,57.6767092082039,62.8962951008125,64.4893151534109,64.4893151534109,64.4893151534109,64.4893151534109,64.4893151534109,64.4893151534109,64.4893151534109
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",73.1865948464857,73.1865948464857,73.1865948464857,73.1865948464857,73.1865948464857,66.4363873732193,58.6661200273165,49.0613617459557,60.4306132855916,49.9408920504735,38.869751051496,26.63172979699,4.00204017909066,0,0,0,0,2.84421242835609,23.130014551194,65.4025366404444,65.4025366404444,65.4025366404444,65.4025366404444,65.4025366404444,65.4025366404444,65.4025366404444
740,"SUR","Suriname",80.013297280618,80.013297280618,80.013297280618,80.013297280618,80.013297280618,100,100,100,95.6967330037431,90.5053418368552,85.0645752232046,78.0075236198915,75.2390424620452,69.9967152835438,70.8131986887704,72.2667504040808,78.7229424280158,76.1386163700215,72.9005355595533,70.1104851307881,70.1104851307881,70.1104851307881,70.1104851307881,70.1104851307881,70.1104851307881,70.1104851307881
752,"SWE","Sweden",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
756,"CHE","Switzerland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
762,"TJK","Tajikistan",74.5783794928691,74.5783794928691,74.5783794928691,74.5783794928691,74.5783794928691,75.5821307535707,79.6336849335005,91.0794549034257,100,86.6619156278041,74.7043562416609,60.8545674818737,45.6753245216727,28.5879379498261,22.0003297791985,27.5492541862471,29.2989747212523,27.0080010519034,28.0753995823554,28.2732393764642,28.2732393764642,28.2732393764642,28.2732393764642,28.2732393764642,28.2732393764642,28.2732393764642
834,"TZA","Tanzania",39.668447108506,39.668447108506,39.668447108506,39.668447108506,39.668447108506,35.8581294363373,35.6477770835206,36.0429094266935,37.839767764808,25.3232111439711,17.9088939518277,11.7722352862366,23.4560911266279,42.0562808047266,63.4770119639242,76.6384179581653,80.6489954063316,75.1803403460802,70.337421343827,58.2648436565944,58.2648436565944,58.2648436565944,58.2648436565944,58.2648436565944,58.2648436565944,58.2648436565944
764,"THA","Thailand",85.2837886170315,85.2837886170315,85.2837886170315,85.2837886170315,85.2837886170315,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
626,"TLS","Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89121392279719,100,100,100,88.2543073053568,88.2543073053568,88.2543073053568,88.2543073053568,88.2543073053568,88.2543073053568,88.2543073053568
768,"TGO","Togo",0,0,0,0,0,0,0,0,23.6974883613943,33.6563881202126,69.2757692430795,79.3296451315647,100,100,81.6732721608886,38.7191983364088,31.8702034520445,31.7807601542315,29.4487528761774,30.3873837591711,30.3873837591711,30.3873837591711,30.3873837591711,30.3873837591711,30.3873837591711,30.3873837591711
776,"TON","Tonga",54.2978925945477,54.2978925945477,54.2978925945477,54.2978925945477,54.2978925945477,55.2847321994382,51.9827466151715,52.1099877992314,42.2332411089353,37.9803257307221,38.6492640961975,50.8167940653885,65.1585627807644,78.569411805092,80.9191052944317,98.3246569007708,100,100,100,100,100,100,100,100,100,100
780,"TTO","Trinidad and Tobago",84.2606892256412,84.2606892256412,84.2606892256412,84.2606892256412,84.2606892256412,82.4570598507235,75.1203841358241,64.0483727269029,40.7576917560112,46.0513111529621,14.7655878274602,2.34608556105368,0,19.8083472263216,40.6255699919078,65.3423971701324,92.7223976315907,100,100,100,100,100,100,100,100,100
788,"TUN","Tunisia",100,100,100,100,100,100,100,100,91.8232060021474,82.9287627152456,77.5358948126306,68.7143747942762,62.590322322554,60.0180873191262,58.8366039945275,60.419482372026,65.9732202789019,70.1776735469896,74.2341947270919,91.0444788870957,91.0444788870957,91.0444788870957,91.0444788870957,91.0444788870957,91.0444788870957,91.0444788870957
792,"TUR","Turkey",49.1538317393653,49.1538317393653,49.1538317393653,49.1538317393653,49.1538317393653,49.1311627764867,53.1841140706688,59.3406330209892,69.5323288953609,81.4553550235188,85.950029316764,82.7119410666788,74.876827150855,67.896078910394,62.8468883904077,59.1549945699675,55.9222467402281,57.8464075113445,69.4587598809719,82.8285359886898,82.8285359886898,82.8285359886898,82.8285359886898,82.8285359886898,82.8285359886898,82.8285359886898
795,"TKM","Turkmenistan",79.4589533263852,79.4589533263852,79.4589533263852,79.4589533263852,79.4589533263852,80.8543334562468,81.2239403767019,65.8909440837681,55.3665739552719,55.2551752326195,61.4881008591166,63.8578264904357,71.8382449770978,68.784960340181,66.771161478987,68.6634159631953,65.2413279523663,63.5993567908092,57.0607760706782,53.7725560411296,53.7725560411296,53.7725560411296,53.7725560411296,53.7725560411296,53.7725560411296,53.7725560411296
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",54.3404121953934,54.3404121953934,54.3404121953934,54.3404121953934,54.3404121953934,55.4688057827494,54.7191156232404,56.4469728522954,58.573592613415,61.035044954601,54.3572945957983,45.7093989084059,35.2912994970267,26.1347162736835,21.5465354409636,24.755796855848,24.2611528339568,29.7871272750217,38.2674751006464,46.0227203492269,46.0227203492269,46.0227203492269,46.0227203492269,46.0227203492269,46.0227203492269,46.0227203492269
804,"UKR","Ukraine",74.7056950428634,74.7056950428634,74.7056950428634,74.7056950428634,74.7056950428634,75.5419302883499,78.5113291026583,85.515897964126,100,100,100,89.5098813466705,76.7228859924357,68.5388493154381,67.9613291263083,67.6500836511955,66.4984181868166,64.854496808813,56.0830208790838,64.8848111689985,64.8848111689985,64.8848111689985,64.8848111689985,64.8848111689985,64.8848111689985,64.8848111689985
784,"ARE","United Arab Emirates",74.0440409806877,74.0440409806877,74.0440409806877,74.0440409806877,74.0440409806877,77.7729349449788,76.6442378064313,78.6075364138451,74.4136751210048,69.6881704771854,64.0274801000461,59.0054650825172,60.9899410171306,64.2922657753916,73.929116088029,70.3909947874211,80.167662602312,92.7892814351075,100,100,100,100,100,100,100,100
826,"GBR","United Kingdom",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
840,"USA","United States of America",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
858,"URY","Uruguay",40.3981096091449,40.3981096091449,40.3981096091449,40.3981096091449,40.3981096091449,44.7968126463617,50.3827682123441,62.3444180775133,75.5283001237691,79.2112983861885,81.2197515648801,74.5214931451993,71.6742991110673,58.2159949130107,30.8988326390015,22.5803879457263,21.5213703737857,23.4212972287723,40.4306169887515,54.7055547429134,54.7055547429134,54.7055547429134,54.7055547429134,54.7055547429134,54.7055547429134,54.7055547429134
860,"UZB","Uzbekistan",84.7270185422184,84.7270185422184,84.7270185422184,84.7270185422184,84.7270185422184,95.6144893778367,100,98.2212451599143,94.9178940087254,92.8518570885326,96.3891308500485,92.3298043413603,88.5584009507175,79.7975283551959,83.0772603312214,80.9232545923963,80.2149372016441,77.0576380225978,71.9187373238471,68.4812468688959,68.4812468688959,68.4812468688959,68.4812468688959,68.4812468688959,68.4812468688959,68.4812468688959
548,"VUT","Vanuatu",47.7876223423662,47.7876223423662,47.7876223423662,47.7876223423662,47.7876223423662,44.9319856285665,43.0858592101863,40.8460261269586,42.6063828919408,63.266863931252,93.0618752333782,100,100,100,100,87.3064746364411,62.6844533663755,37.8659502841089,12.464515868295,7.26662432714649,7.26662432714649,7.26662432714649,7.26662432714649,7.26662432714649,7.26662432714649,7.26662432714649
862,"VEN","Venezuela",77.9726684681608,77.9726684681608,77.9726684681608,77.9726684681608,77.9726684681608,60.9303913425964,48.8757899978113,33.78501435147,22.1292638521601,23.0741823482502,27.6482755273118,38.8868383687595,35.4013347854338,35.500294852336,42.119954167463,32.6279631753636,20.6231145676513,13.7581754178647,13.201582711189,24.0969320046852,24.0969320046852,24.0969320046852,24.0969320046852,24.0969320046852,24.0969320046852,24.0969320046852
704,"VNM","Viet Nam",12.1200977659226,12.1200977659226,12.1200977659226,12.1200977659226,12.1200977659226,8.2738113561832,6.99780554771435,9.5471961530211,14.8813513243071,19.6587690583956,24.0703159443965,28.6365818012185,27.7842405648518,28.0121783552566,30.4338391957796,31.2211913986522,34.4906670410528,39.2147951095761,48.5870044278718,51.4765472144029,51.4765472144029,51.4765472144029,51.4765472144029,51.4765472144029,51.4765472144029,51.4765472144029
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",24.2843503738469,24.2843503738469,24.2843503738469,24.2843503738469,24.2843503738469,30.0674752941949,20.7037344877326,12.8926368507455,7.72782668791608,11.2209957195482,12.5045701587776,18.720326136945,25.3935399106515,29.2885321709092,26.8228093767983,25.7159410070496,31.9096090921571,44.2342596200133,46.3769602139894,50.6254539481013,50.6254539481013,50.6254539481013,50.6254539481013,50.6254539481013,50.6254539481013,50.6254539481013
894,"ZMB","Zambia",100,100,100,100,100,100,92.7559372670361,62.617862097492,57.6567671734023,59.2642063203786,63.5187915049892,61.8090075583038,76.8981035238933,93.9579048305607,88.2488148472154,71.0203908953712,33.8506106045408,0,0,0,0,0,0,0,0,0
716,"ZWE","Zimbabwe",100,100,100,100,100,100,100,100,100,90.467717008939,81.6422590508467,78.5320150040506,77.1579498817535,77.2257566539488,76.4538272020496,75.0510873021629,74.7034554993116,68.5699064336525,59.6236395954932,48.2424270321458,48.2424270321458,48.2424270321458,48.2424270321458,48.2424270321458,48.2424270321458,48.2424270321458
