"code","iso","country","HAD.ind.1995","HAD.ind.1996","HAD.ind.1997","HAD.ind.1998","HAD.ind.1999","HAD.ind.2000","HAD.ind.2001","HAD.ind.2002","HAD.ind.2003","HAD.ind.2004","HAD.ind.2005","HAD.ind.2006","HAD.ind.2007","HAD.ind.2008","HAD.ind.2009","HAD.ind.2010","HAD.ind.2011","HAD.ind.2012","HAD.ind.2013","HAD.ind.2014","HAD.ind.2015","HAD.ind.2016","HAD.ind.2017","HAD.ind.2018","HAD.ind.2019","HAD.ind.2020"
646,"RWA","Rwanda",2.88333143583914,2.88333143583914,2.88333143583914,2.88333143583914,2.88333143583914,2.88333143583914,3.47759986042813,4.071868285017,4.66613670960599,5.26040513419495,5.85467355878394,6.44894198337282,7.04321040796181,7.63747883255078,8.23174725713966,8.82601568172865,9.20749522877274,9.58897477581674,9.97045432286085,10.3519338699048,10.7334134169489,10.9934621949821,11.2535109730153,11.5135597510486,11.7736085290818,11.7736085290818
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",40.3187054423768,40.3187054423768,40.3187054423768,40.3187054423768,40.3187054423768,40.3187054423768,41.4600321466633,42.6013588509497,43.7426855552362,44.8840122595227,46.0253389638092,47.1666656680957,48.3079923723821,49.4493190766686,50.5906457809551,51.7319724852416,52.4602698568974,53.1885672285532,53.9168646002092,54.645161971865,55.3734593435208,56.0194547285486,56.6654501135764,57.3114454986042,57.957440883632,57.957440883632
662,"LCA","Saint Lucia",33.7012013731224,33.7012013731224,33.7012013731224,33.7012013731224,33.7012013731224,33.7012013731224,34.9974096619281,36.2936179507337,37.5898262395394,38.8860345283451,40.1822428171508,41.4784511059565,42.7746593947622,44.0708676835679,45.3670759723735,46.6632842611792,47.6492902550857,48.6352962489921,49.6213022428985,50.6073082368049,51.5933142307113,52.11136547702,52.6294167233288,53.1474679696375,53.6655192159462,53.6655192159462
670,"VCT","Saint Vincent and the Grenadines",33.7847542309222,33.7847542309222,33.7847542309222,33.7847542309222,33.7847542309222,33.7847542309222,34.9255051602266,36.0662560895309,37.2070070188353,38.3477579481396,39.488508877444,40.6292598067484,41.7700107360526,42.910761665357,44.0515125946613,45.1922635239657,45.6455638402318,46.0988641564978,46.5521644727639,47.0054647890299,47.4587651052959,48.0872356996496,48.7157062940034,49.3441768883571,49.9726474827108,49.9726474827108
882,"WSM","Samoa",10.9292835370917,10.9292835370917,10.9292835370917,10.9292835370917,10.9292835370917,10.9292835370917,10.9927061359739,11.0561287348562,11.1195513337384,11.1829739326206,11.2463965315029,11.3098191303851,11.3732417292673,11.4366643281495,11.5000869270317,11.5635095259139,11.7534122630957,11.9433150002773,12.1332177374591,12.3231204746407,12.5130232118225,12.9905408079815,13.4680584041407,13.9455760002999,14.4230935964589,14.4230935964589
674,"SMR","San Marino",92.3254234842237,92.3254234842237,92.3254234842237,92.3254234842237,92.3254234842237,92.3254234842237,93.0333912890067,93.7413590937896,94.4493268985725,95.1572947033554,95.8652625081384,96.5732303129213,97.2811981177042,97.9891659224871,98.6971337272701,99.405101532053,99.6758866884414,99.9466718448298,100,100,100,100,100,100,100,100
678,"STP","Sao Tome and Principe",7.53234063180027,7.53234063180027,7.53234063180027,7.53234063180027,7.53234063180027,7.53234063180027,7.88630976114366,8.24027889048718,8.59424801983057,8.94821714917397,9.30218627851737,9.65615540786087,10.0101245372043,10.3640936665477,10.7180627958912,11.0720319252346,11.5828917733396,12.0937516214447,12.6046114695498,13.1154713176549,13.6263311657599,14.2224378240477,14.8185444823355,15.4146511406232,16.0107577989111,16.0107577989111
682,"SAU","Saudi Arabia",37.8765853254739,37.8765853254739,37.8765853254739,37.8765853254739,37.8765853254739,37.8765853254739,40.0223992444521,42.1682131634303,44.3140270824084,46.4598410013866,48.6056549203648,50.751468839343,52.8972827583211,55.0430966772992,57.1889105962774,59.3347245152556,61.3363563935015,63.3379882717473,65.3396201499932,67.341252028239,69.3428839064849,71.0508021916052,72.7587204767255,74.4666387618457,76.174557046966,76.174557046966
686,"SEN","Senegal",8.73420840513941,8.73420840513941,8.73420840513941,8.73420840513941,8.73420840513941,8.73420840513941,8.88983581871422,9.04546323228914,9.20109064586393,9.35671805943885,9.51234547301364,9.66797288658846,9.82360030016338,9.97922771373818,10.134855127313,10.2904825408879,10.4019204386953,10.5133583365027,10.6247962343102,10.7362341321176,10.847672029925,11.2072564766921,11.5668409234593,11.9264253702264,12.2860098169936,12.2860098169936
688,"SRB","Serbia",23.9493972940346,23.9493972940346,23.9493972940346,23.9493972940346,23.9493972940346,23.9493972940346,24.8245837094415,25.6997701248482,26.5749565402551,27.4501429556618,28.3253293710685,29.2005157864754,30.0757022018821,30.950888617289,31.8260750326957,32.7012614481026,33.5037751181053,34.306288788108,35.1088024581108,35.9113161281135,36.7138297981162,37.2129610577732,37.7120923174302,38.2112235770872,38.7103548367442,38.7103548367442
690,"SYC","Seychelles",53.3683485478284,53.3683485478284,53.3683485478284,53.3683485478284,53.3683485478284,53.3683485478284,54.4909262158085,55.6135038837886,56.7360815517686,57.8586592197488,58.9812368877289,60.103814555709,61.2263922236891,62.3489698916691,63.4715475596492,64.5941252276293,65.3568786118319,66.1196319960345,66.8823853802371,67.6451387644398,68.4078921486423,69.3753151542872,70.3427381599319,71.3101611655766,72.2775841712214,72.2775841712214
694,"SLE","Sierra Leone",1.29885091904842,1.29885091904842,1.29885091904842,1.29885091904842,1.29885091904842,1.29885091904842,1.51573004048251,1.73260916191661,1.9494882833506,2.16636740478472,2.38324652621881,2.60012564765293,2.81700476908703,3.03388389052103,3.25076301195513,3.46764213338925,3.9348068759252,4.40197161846118,4.86913636099725,5.3363011035332,5.80346584606919,6.11103362022352,6.4186013943778,6.72616916853215,7.03373694268643,7.03373694268643
702,"SGP","Singapore",71.1341933567593,71.1341933567593,71.1341933567593,71.1341933567593,71.1341933567593,71.1341933567593,73.0744412651265,75.0146891734936,76.9549370818608,78.895184990228,80.8354328985953,82.7756808069624,84.7159287153296,86.6561766236968,88.5964245320639,90.5366724404311,91.7174233262791,92.898174212127,94.078925097975,95.2596759838229,96.4404268696709,97.3343996652424,98.228372460814,99.1223452563856,100,100
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",61.3916681054798,61.3916681054798,61.3916681054798,61.3916681054798,61.3916681054798,61.3916681054798,62.1664769476842,62.9412857898886,63.7160946320929,64.4909034742973,65.2657123165017,66.0405211587062,66.8153300009106,67.5901388431149,68.3649476853193,69.1397565275237,69.8204371657184,70.5011178039131,71.1817984421078,71.8624790803025,72.5431597184972,73.1952297718499,73.8472998252026,74.4993698785553,75.1514399319081,75.1514399319081
705,"SVN","Slovenia",47.2400573360878,47.2400573360878,47.2400573360878,47.2400573360878,47.2400573360878,47.2400573360878,48.0435802709292,48.8471032057708,49.6506261406123,50.4541490754539,51.2576720102955,52.061194945137,52.8647178799785,53.66824081482,54.4717637496616,55.2752866845031,55.9065572171158,56.5378277497284,57.169098282341,57.8003688149536,58.4316393475663,58.9748581157729,59.5180768839795,60.061295652186,60.6045144203926,60.6045144203926
90,"SLB","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0,0,0.0797590683769158,0.159573850982511,0.239388633588092,0.319203416193787,0.399018198799396,0.478832981404977,0.687285136073854,0.895737290742701,1.10418944541159,1.31264160008044,1.52109375474933,1.67648887382344,1.83188399289756,1.9872791119718,2.14267423104592,2.14267423104592
710,"ZAF","South Africa",18.6024073689494,18.6024073689494,18.6024073689494,18.6024073689494,18.6024073689494,18.6024073689494,19.3640508815117,20.1256943940739,20.8873379066362,21.6489814191983,22.4106249317607,23.1722684443229,23.9339119568851,24.6955554694474,25.4571989820096,26.2188424945719,27.3049980041748,28.3911535137776,29.4773090233805,30.5634645329833,31.6496200425862,32.7821816423863,33.9147432421863,35.0473048419864,36.1798664417865,36.1798664417865
410,"KOR","South Korea",78.810884339257,78.810884339257,78.810884339257,78.810884339257,78.810884339257,78.810884339257,80.6676658438252,82.5244473483934,84.3812288529615,86.2380103575297,88.0947918620979,89.951573366666,91.8083548712342,93.6651363758024,95.5219178803705,97.3786993849387,98.5074808072292,99.6362622295197,100,100,100,100,100,100,100,100
728,"SSD","South Sudan",4.26565856471744,4.26565856471744,4.26565856471744,4.26565856471744,4.26565856471744,4.26565856471744,4.4665224877207,4.66738641072408,4.86825033372735,5.0691142567307,5.26997817973397,5.47084210273735,5.6717060257407,5.87256994874397,6.07343387174724,6.27429779475061,6.37214855270815,6.46999931066568,6.56785006862312,6.66570082658066,6.76355158453819,7.1979843338717,7.6324170832053,8.06684983253889,8.5012825818724,8.5012825818724
724,"ESP","Spain",64.9894972650359,64.9894972650359,64.9894972650359,64.9894972650359,64.9894972650359,64.9894972650359,65.9690086667575,66.9485200684792,67.9280314702008,68.9075428719225,69.8870542736442,70.8665656753658,71.8460770770875,72.8255884788091,73.8050998805308,74.7846112822525,75.5830738645105,76.3815364467685,77.1799990290265,77.9784616112845,78.7769241935425,79.4161210577025,80.0553179218625,80.6945147860225,81.3337116501824,81.3337116501824
144,"LKA","Sri Lanka",18.2622732431468,18.2622732431468,18.2622732431468,18.2622732431468,18.2622732431468,18.2622732431468,18.648711724161,19.0351502051752,19.4215886861895,19.8080271672037,20.1944656482179,20.5809041292322,20.9673426102463,21.3537810912606,21.7402195722748,22.1266580532891,22.6169987154115,23.107339377534,23.5976800396563,24.0880207017787,24.5783613639012,25.2591652590249,25.9399691541487,26.6207730492725,27.3015769443962,27.3015769443962
275,"PSE","State of Palestine",34.4746444610279,34.4746444610279,34.4746444610279,34.4746444610279,34.4746444610279,34.4746444610279,35.9884117134595,37.5021789658912,39.0159462183227,40.5297134707543,42.043480723186,43.5572479756176,45.0710152280492,46.5847824804807,48.0985497329124,49.612316985344,50.7762710475149,51.9402251096858,53.1041791718568,54.2681332340277,55.4320872961986,56.7233491017899,58.0146109073814,59.3058727129728,60.5971345185641,60.5971345185641
729,"SDN","Sudan",6.35721737191213,6.35721737191213,6.35721737191213,6.35721737191213,6.35721737191213,6.35721737191213,6.90712735291746,7.45703733392268,8.0069473149279,8.5568572959332,9.10676727693854,9.65667725794377,10.2065872389491,10.7564972199543,11.3064072009596,11.8563171819648,12.6015858291799,13.346854476395,14.0921231236101,14.8373917708252,15.5826604180403,16.6216402081022,17.6606199981642,18.6995997882262,19.738579578288,19.738579578288
740,"SUR","Suriname",25.3487928499637,25.3487928499637,25.3487928499637,25.3487928499637,25.3487928499637,25.3487928499637,26.1496910572422,26.9505892645209,27.7514874717994,28.552385679078,29.3532838863565,30.1541820936352,30.9550803009138,31.7559785081923,32.556876715471,33.3577749227495,34.0789589298313,34.8001429369131,35.5213269439948,36.2425109510766,36.9636949581584,37.5544195633355,38.1451441685126,38.7358687736897,39.3265933788667,39.3265933788667
752,"SWE","Sweden",92.4479168299166,92.4479168299166,92.4479168299166,92.4479168299166,92.4479168299166,92.4479168299166,93.2912458237678,94.1345748176191,94.9779038114703,95.8212328053215,96.6645617991728,97.507890793024,98.3512197868752,99.1945487807265,100,100,100,100,100,100,100,100,100,100,100,100
756,"CHE","Switzerland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
760,"SYR","Syria",50.7401076429545,50.7401076429545,50.7401076429545,50.7401076429545,50.7401076429545,50.7401076429545,52.8708626218665,55.0016176007787,57.1323725796907,59.2631275586027,61.3938825375149,63.5246375164269,65.655392495339,67.786147474251,69.9169024531631,72.0476574320752,73.0128096285062,73.9779618249373,74.9431140213683,75.9082662177995,76.8734184142305,78.3522396434969,79.8310608727633,81.3098821020297,82.7887033312961,82.7887033312961
158,"TWN","Taiwan",43.9285510249093,43.9285510249093,43.9285510249093,43.9285510249093,43.9285510249093,43.9285510249093,45.0924129684344,46.2562749119596,47.4201368554847,48.5839987990099,49.7478607425351,50.9117226860603,52.0755846295854,53.2394465731106,54.4033085166357,55.5671704601609,56.2675085068517,56.9678465535425,57.6681846002333,58.3685226469241,59.0688606936149,59.6131437249415,60.1574267562681,60.7017097875947,61.2459928189213,61.2459928189213
762,"TJK","Tajikistan",9.1685410534361,9.1685410534361,9.1685410534361,9.1685410534361,9.1685410534361,9.1685410534361,9.71426612323489,10.2599911930337,10.8057162628326,11.3514413326314,11.8971664024302,12.4428914722291,12.9886165420279,13.5343416118267,14.0800666816255,14.6257917514243,15.3115242563463,15.9972567612682,16.6829892661901,17.368721771112,18.054454276034,18.6734309234283,19.2924075708227,19.9113842182171,20.5303608656115,20.5303608656115
834,"TZA","Tanzania",5.46113804171685,5.46113804171685,5.46113804171685,5.46113804171685,5.46113804171685,5.46113804171685,5.73081671500317,6.00049538828939,6.27017406157573,6.53985273486195,6.80953140814829,7.07921008143462,7.34888875472083,7.61856742800717,7.88824610129342,8.15792477457971,8.38755979582047,8.6171948170612,8.84682983830201,9.07646485954277,9.30609988078349,9.63158706961016,9.95707425843686,10.2825614472635,10.6080486360902,10.6080486360902
764,"THA","Thailand",25.0119365760478,25.0119365760478,25.0119365760478,25.0119365760478,25.0119365760478,25.0119365760478,25.8547956796891,26.6976547833304,27.5405138869716,28.3833729906128,29.2262320942541,30.0690911978954,30.9119503015367,31.7548094051779,32.5976685088191,33.4405276124604,34.1767897716065,34.9130519307526,35.6493140898989,36.385576249045,37.1218384081911,37.8663425991792,38.6108467901675,39.3553509811558,40.0998551721439,40.0998551721439
626,"TLS","Timor-Leste",5.01882001056973,5.01882001056973,5.01882001056973,5.01882001056973,5.01882001056973,5.01882001056973,5.5420099434798,6.06519987638974,6.58838980929978,7.11157974220976,7.6347696751198,8.15795960802986,8.68114954093981,9.20433947384987,9.72752940675983,10.2507193396699,10.3942000075659,10.537680675462,10.681161343358,10.8246420112541,10.9681226791501,11.1119633089466,11.2558039387431,11.3996445685394,11.5434851983359,11.5434851983359
768,"TGO","Togo",5.87037857415699,5.87037857415699,5.87037857415699,5.87037857415699,5.87037857415699,5.87037857415699,6.01949192134302,6.16860526852903,6.31771861571507,6.4668319629012,6.6159453100872,6.76505865727323,6.91417200445926,7.06328535164528,7.21239869883142,7.36151204601742,7.7597391762511,8.15796630648477,8.55619343671833,8.954420566952,9.35264769718569,9.67762325082006,10.0025988044544,10.3275743580887,10.6525499117231,10.6525499117231
776,"TON","Tonga",17.1831073018994,17.1831073018994,17.1831073018994,17.1831073018994,17.1831073018994,17.1831073018994,17.4733628306659,17.7636183594325,18.0538738881989,18.3441294169655,18.634384945732,18.9246404744985,19.2148960032651,19.5051515320315,19.7954070607981,20.0856625895646,20.4800212509703,20.8743799123759,21.2687385737815,21.6630972351871,22.0574558965928,22.6287409701888,23.2000260437847,23.7713111173808,24.3425961909767,24.3425961909767
780,"TTO","Trinidad and Tobago",68.5773815067407,68.5773815067407,68.5773815067407,68.5773815067407,68.5773815067407,68.5773815067407,70.0311953389049,71.4850091710692,72.9388230032334,74.3926368353977,75.846450667562,77.3002644997262,78.7540783318905,80.2078921640547,81.661705996219,83.1155198283832,83.9721939026904,84.8288679769976,85.6855420513049,86.542216125612,87.3988901999192,87.9496395499669,88.5003889000146,89.0511382500623,89.60188760011,89.60188760011
788,"TUN","Tunisia",45.6786629136762,45.6786629136762,45.6786629136762,45.6786629136762,45.6786629136762,45.6786629136762,47.8810471729361,50.083431432196,52.2858156914559,54.4881999507158,56.6905842099757,58.8929684692356,61.0953527284955,63.2977369877554,65.5001212470152,67.7025055062751,69.21407670832,70.7256479103648,72.2372191124097,73.7487903144545,75.2603615164994,76.7200102845261,78.179659052553,79.6393078205797,81.0989565886065,81.0989565886065
792,"TUR","Turkey",46.2099639803545,46.2099639803545,46.2099639803545,46.2099639803545,46.2099639803545,46.2099639803545,47.8514187775368,49.492873574719,51.1343283719012,52.7757831690834,54.4172379662655,56.0586927634477,57.70014756063,59.3416023578122,60.9830571549944,62.6245119521766,64.0489140221971,65.4733160922176,66.897718162238,68.3221202322586,69.7465223022791,71.3535309884508,72.9605396746225,74.5675483607943,76.174557046966,76.174557046966
795,"TKM","Turkmenistan",60.7695497225688,60.7695497225688,60.7695497225688,60.7695497225688,60.7695497225688,60.7695497225688,61.7490222733269,62.728494824085,63.7079673748431,64.6874399256011,65.6669124763592,66.6463850271173,67.6258575778753,68.6053301286334,69.5848026793915,70.5642752301496,72.2757252851834,73.9871753402173,75.6986253952511,77.4100754502849,79.1215255053188,80.1328206766632,81.1441158480076,82.1554110193521,83.1667061906965,83.1667061906965
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",14.7890637190571,14.7890637190571,14.7890637190571,14.7890637190571,14.7890637190571,14.7890637190571,15.6769420986591,16.5648204782612,17.4526988578632,18.3405772374652,19.2284556170672,20.1163339966694,21.0042123762714,21.8920907558734,22.7799691354755,23.6678475150775,24.5769692226846,25.4860909302917,26.3952126378988,27.3043343455059,28.213456053113,29.1930024964694,30.1725489398258,31.1520953831822,32.1316418265385,32.1316418265385
800,"UGA","Uganda",5.00281819259773,5.00281819259773,5.00281819259773,5.00281819259773,5.00281819259773,5.00281819259773,5.36342652234299,5.7240348520881,6.08464318183333,6.44525151157846,6.8058598413237,7.16646817106896,7.52707650081406,7.88768483055929,8.24829316030443,8.60890149004966,8.87342584099703,9.13795019194451,9.40247454289185,9.66699889383932,9.93152324478669,10.2729930602686,10.6144628757504,10.9559326912323,11.2974025067142,11.2974025067142
804,"UKR","Ukraine",39.2456164768296,39.2456164768296,39.2456164768296,39.2456164768296,39.2456164768296,39.2456164768296,40.0321851976849,40.8187539185402,41.6053226393955,42.3918913602508,43.1784600811061,43.9650288019613,44.7515975228166,45.5381662436719,46.3247349645272,47.1113036853825,47.4700809380353,47.8288581906881,48.1876354433409,48.5464126959938,48.9051899486466,49.451822800317,49.9984556519876,50.5450885036581,51.0917213553286,51.0917213553286
784,"ARE","United Arab Emirates",87.709404916798,87.709404916798,87.709404916798,87.709404916798,87.709404916798,87.709404916798,89.9422449790331,92.1750850412683,94.4079251035034,96.6407651657385,98.8736052279736,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
826,"GBR","United Kingdom",99.9410830159078,99.9410830159078,99.9410830159078,99.9410830159078,99.9410830159078,99.9410830159078,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
840,"USA","United States of America",88.6855129833297,88.6855129833297,88.6855129833297,88.6855129833297,88.6855129833297,88.6855129833297,89.2119717976614,89.7384306119931,90.2648894263248,90.7913482406565,91.3178070549883,91.84426586932,92.3707246836517,92.8971834979834,93.4236423123151,93.9501011266468,94.4317884276222,94.9134757285976,95.3951630295729,95.8768503305483,96.3585376315237,96.7586857130312,97.1588337945388,97.5589818760463,97.9591299575538,97.9591299575538
858,"URY","Uruguay",49.8654101643251,49.8654101643251,49.8654101643251,49.8654101643251,49.8654101643251,49.8654101643251,50.6171035408681,51.3687969174111,52.1204902939543,52.8721836704973,53.6238770470403,54.3755704235833,55.1272638001263,55.8789571766694,56.6306505532124,57.3823439297554,58.2145631461986,59.0467823626419,59.8790015790851,60.7112207955284,61.5434400119716,62.3006934320157,63.0579468520598,63.8152002721038,64.5724536921479,64.5724536921479
860,"UZB","Uzbekistan",18.8087735204173,18.8087735204173,18.8087735204173,18.8087735204173,18.8087735204173,18.8087735204173,19.3091169686905,19.8094604169639,20.3098038652372,20.8101473135106,21.3104907617838,21.8108342100572,22.3111776583305,22.8115211066039,23.3118645548773,23.8122080031505,24.754788836227,25.6973696693034,26.63995050238,27.5825313354564,28.5251121685329,29.58271634669,30.6403205248471,31.6979247030042,32.7555288811614,32.7555288811614
548,"VUT","Vanuatu",4.14013770991838,4.14013770991838,4.14013770991838,4.14013770991838,4.14013770991838,4.14013770991838,4.23067437146464,4.3212110330109,4.41174769455705,4.50228435610332,4.59282101764957,4.68335767919584,4.77389434074212,4.86443100228827,4.95496766383452,5.04550432538079,5.10467500655288,5.163845687725,5.22301636889702,5.28218705006911,5.34135773124125,5.4892121385159,5.63706654579053,5.78492095306508,5.93277536033972,5.93277536033972
862,"VEN","Venezuela",57.4663566423157,57.4663566423157,57.4663566423157,57.4663566423157,57.4663566423157,57.4663566423157,58.4908064020896,59.5152561618634,60.5397059216373,61.5641556814111,62.588605441185,63.6130552009588,64.6375049607327,65.6619547205065,66.6864044802804,67.7108542400543,68.7549863386744,69.7991184372946,70.8432505359147,71.8873826345349,72.931514733155,73.4358123091356,73.940109885116,74.4444074610966,74.9487050370772,74.9487050370772
704,"VNM","Viet Nam",14.3323959032179,14.3323959032179,14.3323959032179,14.3323959032179,14.3323959032179,14.3323959032179,14.840344228723,15.3482925542281,15.8562408797332,16.3641892052383,16.8721375307435,17.3800858562486,17.8880341817537,18.3959825072588,18.9039308327639,19.411879158269,19.9831124521451,20.5543457460211,21.1255790398971,21.6968123337732,22.2680456276492,22.9215849822947,23.5751243369401,24.2286636915857,24.8822030462311,24.8822030462311
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",7.8438548997119,7.8438548997119,7.8438548997119,7.8438548997119,7.8438548997119,7.8438548997119,8.42671483364975,9.00957476758758,9.59243470152543,10.1752946354633,10.7581545694011,11.341014503339,11.9238744372768,12.5067343712147,13.0895943051525,13.6724542390904,14.1845778554851,14.6967014718798,15.2088250882745,15.7209487046692,16.233072321064,16.6573942197628,17.0817161184616,17.5060380171604,17.9303599158592,17.9303599158592
894,"ZMB","Zambia",4.66617125184796,4.66617125184796,4.66617125184796,4.66617125184796,4.66617125184796,4.66617125184796,5.00426655763158,5.34236186341523,5.68045716919887,6.01855247498251,6.35664778076618,6.69474308654969,7.03283839233336,7.37093369811699,7.70902900390064,8.04712430968428,8.56566151269777,9.08419871571139,9.60273591872492,10.1212731217384,10.639810324752,11.1046953750445,11.5695804253368,12.0344654756292,12.4993505259216,12.4993505259216
716,"ZWE","Zimbabwe",10.7875657569168,10.7875657569168,10.7875657569168,10.7875657569168,10.7875657569168,10.7875657569168,10.4783470940428,10.1691284311688,9.85990976829478,9.55069110542077,9.24147244254686,8.93225377967286,8.62303511679885,8.31381645392483,8.00459779105083,7.69537912817682,7.9795059961462,8.26363286411556,8.54775973208505,8.83188660005442,9.11601346802381,9.38914630128133,9.66227913453884,9.93541196779648,10.208544801054,10.208544801054
