"code","iso","country","CDA.ind.1995","CDA.ind.1996","CDA.ind.1997","CDA.ind.1998","CDA.ind.1999","CDA.ind.2000","CDA.ind.2001","CDA.ind.2002","CDA.ind.2003","CDA.ind.2004","CDA.ind.2005","CDA.ind.2006","CDA.ind.2007","CDA.ind.2008","CDA.ind.2009","CDA.ind.2010","CDA.ind.2011","CDA.ind.2012","CDA.ind.2013","CDA.ind.2014","CDA.ind.2015","CDA.ind.2016","CDA.ind.2017","CDA.ind.2018","CDA.ind.2019","CDA.ind.2020"
858,"URY","Uruguay",31.428773831694,31.428773831694,31.428773831694,31.428773831694,31.428773831694,37.7693683602109,42.5260795035834,46.0848373050135,54.3278505084256,57.6501806082898,58.4822456608126,56.1769271532268,53.342012329404,40.0916524943907,23.5237807729573,24.9683253568777,23.295027298993,24.170992476034,34.406976865639,43.8688687443973,46.4407954168989,44.7418586226166,48.7104281990087,48.7104281990087,48.7104281990087,48.7104281990087
860,"UZB","Uzbekistan",57.1269119969919,57.1269119969919,57.1269119969919,57.1269119969919,57.1269119969919,56.3513704629093,49.1741708054745,46.2495055818656,43.2166209857393,43.1509116490629,48.1095007400804,52.1387846351248,56.3350774317456,57.1324270524456,64.9622038548291,74.1130394574804,75.1661743914621,70.4860563310603,71.9246972837169,69.8063620489758,73.5688508069675,72.9113269235838,67.8728668363219,67.8728668363219,67.8728668363219,67.8728668363219
548,"VUT","Vanuatu",35.8477794656612,35.8477794656612,35.8477794656612,35.8477794656612,35.8477794656612,33.5385729254637,31.5763673709364,35.1093957932367,40.7057165679439,59.0566474741796,85.907942561291,100,76.1425225510736,63.105332689036,46.752459006847,31.4892251444034,13.9292605581622,5.41951747900019,1.40454451455972,1.19243454110054,6.49925051681308,22.786341411562,19.1153795188588,19.1153795188588,19.1153795188588,19.1153795188588
862,"VEN","Venezuela",32.7126421323492,32.7126421323492,32.7126421323492,32.7126421323492,32.7126421323492,31.0129648564908,28.9058002641932,29.4233005605018,28.3672127641647,35.7275949814246,40.2839947197337,48.5691611699862,57.6883306561328,56.2225803598777,54.255036542525,55.9323849900172,56.1250778066513,48.9488923068844,44.3529211101063,47.6677940390799,50.9974915475587,55.2436278577847,57.8140265050155,57.8140265050155,57.8140265050155,57.8140265050155
704,"VNM","Viet Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14834664941387,7.62628288214717,11.0631580534986,17.4798088230523,23.4808408676175,23.8578899960465,20.8232652973739,18.6533911405475,20.5833648180298,20.5833648180298,20.5833648180298,20.5833648180298
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",25.1326857251705,25.1326857251705,25.1326857251705,25.1326857251705,25.1326857251705,18.8083260416892,15.2421688898435,13.9787859171998,18.2983332384599,19.9632193044589,19.7402293657331,20.2471171305147,15.9861978183985,19.2063491479771,18.1788331167686,21.106807792802,30.7580147043607,45.2578097374941,46.5207652497432,50.9087375025244,56.8807996404238,58.7763811734667,59.7108155084496,59.7108155084496,59.7108155084496,59.7108155084496
894,"ZMB","Zambia",78.7166604810961,78.7166604810961,78.7166604810961,78.7166604810961,78.7166604810961,86.9779939892667,88.1052767721304,82.3019293579303,70.2921626002177,59.7447877580802,54.0036226545971,54.3738532646137,52.4579044491168,46.3933443756826,44.9971774819688,43.4739615274423,39.6998927007779,30.3423514771979,20.1059663755522,9.51194985465771,0.439425054772059,0,0.343282435113821,0.343282435113821,0.343282435113821,0.343282435113821
716,"ZWE","Zimbabwe",66.4308290657728,66.4308290657728,66.4308290657728,66.4308290657728,66.4308290657728,72.4598548077279,80.5500299166382,80.1280756404305,71.7496132430793,61.6898560873326,60.072833585063,59.8050883766504,59.7795642438486,59.8124758769327,63.0496241189427,65.5306215319334,66.2742035263664,76.5421389502516,62.8397861287701,54.7715256150526,38.1633435178929,23.7598529809951,10.1604164842232,10.1604164842232,10.1604164842232,10.1604164842232
