"code","iso","country","USD.ind.1995","USD.ind.1996","USD.ind.1997","USD.ind.1998","USD.ind.1999","USD.ind.2000","USD.ind.2001","USD.ind.2002","USD.ind.2003","USD.ind.2004","USD.ind.2005","USD.ind.2006","USD.ind.2007","USD.ind.2008","USD.ind.2009","USD.ind.2010","USD.ind.2011","USD.ind.2012","USD.ind.2013","USD.ind.2014","USD.ind.2015","USD.ind.2016","USD.ind.2017","USD.ind.2018","USD.ind.2019","USD.ind.2020"
858,"URY","Uruguay",65.6509063750058,65.6509063750058,65.6509063750058,65.6509063750058,65.6509063750058,65.6509063750058,66.6362209152913,67.6215354555768,68.6068499958622,69.5921645361478,70.5774790764332,71.5627936167188,72.5481081570042,73.5334226972898,74.5187372375753,75.5040517778607,76.6059246429569,77.7077975080532,78.8096703731494,79.9115432382456,81.0134161033418,81.8876628864081,82.7619096694744,83.6361564525407,84.510403235607,84.510403235607
860,"UZB","Uzbekistan",38.5336033814845,38.5336033814845,38.5336033814845,38.5336033814845,38.5336033814845,38.5336033814845,39.4187213345979,40.3038392877115,41.188957240825,42.0740751939386,42.959193147052,43.8443111001655,44.7294290532791,45.6145470063925,46.4996649595061,47.3847829126196,47.6686196325177,47.9524563524157,48.2362930723137,48.5201297922118,48.8039665121099,48.9036161018905,49.0032656916712,49.1029152814518,49.2025648712324,49.2025648712324
548,"VUT","Vanuatu",15.492622270327,15.492622270327,15.492622270327,15.492622270327,15.492622270327,15.492622270327,15.8088520699882,16.1250818696493,16.4413116693105,16.7575414689718,17.073771268633,17.3900010682941,17.7062308679553,18.0224606676165,18.3386904672776,18.6549202669388,19.0451682983583,19.4354163297778,19.8256643611973,20.2159123926168,20.6061604240363,20.8758775587596,21.145594693483,21.4153118282065,21.6850289629298,21.6850289629298
862,"VEN","Venezuela",40.9002993602573,40.9002993602573,40.9002993602573,40.9002993602573,40.9002993602573,40.9002993602573,41.7330647808145,42.5658302013715,43.3985956219287,44.2313610424858,45.064126463043,45.8968918836002,46.7296573041573,47.5624227247145,48.3951881452716,49.2279535658288,49.7621585323421,50.2963634988554,50.8305684653689,51.3647734318822,51.8989783983956,51.8415836367778,51.7841888751598,51.7267941135421,51.6693993519243,51.6693993519243
704,"VNM","Viet Nam",38.7281363868491,38.7281363868491,38.7281363868491,38.7281363868491,38.7281363868491,38.7281363868491,39.8709153053462,41.0136942238433,42.1564731423402,43.2992520608373,44.4420309793343,45.5848098978314,46.7275888163285,47.8703677348254,49.0131466533225,50.1559255718195,50.8972333143039,51.6385410567883,52.3798487992726,53.121156541757,53.8624642842413,54.3324426730274,54.8024210618134,55.2723994505995,55.7423778393855,55.7423778393855
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",5.35872446794795,5.35872446794795,5.35872446794795,5.35872446794795,5.35872446794795,5.35872446794795,6.40747076265525,7.45621705736259,8.50496335207002,9.55370964677734,10.6024559414847,11.651202236192,12.6999485308993,13.7486948256067,14.797441120314,15.8461874150214,17.2190685834336,18.591949751846,19.9648309202583,21.3377120886707,22.7105932570829,22.5037720560593,22.2969508550354,22.0901296540116,21.8833084529879,21.8833084529879
894,"ZMB","Zambia",0,0,0,0,0,0,0,0.613221911129997,1.39035720264438,2.16749249415864,2.94462778567303,3.72176307718742,4.49889836870169,5.27603366021607,6.05316895173034,6.83030424324471,7.59219203205964,8.3540798208746,9.11596760968942,9.87785539850435,10.6397431873193,11.4616352828707,12.2835273784221,13.1054194739735,13.927311569525,13.927311569525
716,"ZWE","Zimbabwe",16.648446698874,16.648446698874,16.648446698874,16.648446698874,16.648446698874,16.648446698874,16.2993056710027,15.9501646431314,15.6010236152601,15.2518825873887,14.9027415595175,14.5536005316462,14.2044595037748,13.8553184759035,13.5061774480323,13.1570364201609,13.6525515819305,14.1480667437002,14.6435819054698,15.1390970672395,15.6346122290091,16.1832512410408,16.7318902530727,17.2805292651045,17.8291682771362,17.8291682771362
