"code","iso","country","FGA.ind.1995","FGA.ind.1996","FGA.ind.1997","FGA.ind.1998","FGA.ind.1999","FGA.ind.2000","FGA.ind.2001","FGA.ind.2002","FGA.ind.2003","FGA.ind.2004","FGA.ind.2005","FGA.ind.2006","FGA.ind.2007","FGA.ind.2008","FGA.ind.2009","FGA.ind.2010","FGA.ind.2011","FGA.ind.2012","FGA.ind.2013","FGA.ind.2014","FGA.ind.2015","FGA.ind.2016","FGA.ind.2017","FGA.ind.2018","FGA.ind.2019","FGA.ind.2020"
410,"KOR","South Korea",80.4263949225991,80.4263949225991,80.4263949225991,80.4263949225991,80.4263949225991,80.3992782187119,83.1870763579972,84.3807022154649,87.3201395476276,91.4750057720638,95.1210521376437,97.5705039775683,99.1156188289643,100,100,100,100,100,100,100,100,100,100,100,100,100
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",94.9727185358634,94.9727185358634,94.9727185358634,94.9727185358634,94.9727185358634,95.6513769147356,95.684339078757,95.4795146136926,94.794983158453,94.1006913287358,93.046502806759,91.5935924979967,90.1370601849911,88.1061764839755,88.0476518521194,88.4532925699082,89.3781453257944,91.0350581906673,92.4250333985447,93.8636548679819,97.5753810508297,100,100,100,100,100
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,"SUR","Suriname",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
752,"SWE","Sweden",94.2321905525147,94.2321905525147,94.2321905525147,94.2321905525147,94.2321905525147,94.0292617783758,87.1322020872616,87.3348775405397,88.0778286789573,88.8862087223536,89.0848063364551,89.194322850104,89.0988471492774,89.5431055856163,91.6014937637543,92.4115095362412,93.7418771166236,95.4575650543604,97.2551535220306,98.3247519488657,98.8155192118729,98.6830773356753,98.1506322437245,98.1506322437245,98.1506322437245,98.1506322437245
756,"CHE","Switzerland",93.5276477137324,93.5276477137324,93.5276477137324,93.5276477137324,93.5276477137324,88.3556002908194,83.6382599192009,80.3742233365429,79.016812764644,79.1819181069409,80.1599155107724,81.8558819761516,83.6310327041992,85.017206558349,86.2585986160543,87.3070626560315,88.2173941834486,88.7159389876758,89.448991569276,90.298226071126,91.1980125215714,92.2345936722893,93.1205204429256,93.1205204429256,93.1205204429256,93.1205204429256
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",72.8397607709414,72.8397607709414,72.8397607709414,72.8397607709414,72.8397607709414,68.2201500047091,66.6785028965756,66.6892849620932,68.926135610829,73.4367112468857,79.3122059600525,83.5635285911299,85.6543497167604,88.9100596138815,92.2882542626799,93.2630052341739,93.9542525373335,93.6775209138659,92.8626446335503,91.8245626913578,91.8310087663911,91.2614180826436,90.6374946470037,90.6374946470037,90.6374946470037,90.6374946470037
762,"TJK","Tajikistan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.0790581958578,100,100,100,100,100,100,100,100,100,100
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,"THA","Thailand",100,100,100,100,100,100,100,100,100,95.9377826193893,91.0328716153998,86.645660207236,83.5838915950967,82.5284385590409,84.2755520107479,87.7918398892676,90.6472185944752,92.901743045966,94.4933623577239,95.3061048122409,95.3210374162249,95.0044599549231,94.3969751812588,94.3969751812588,94.3969751812588,94.3969751812588
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,"TUR","Turkey",94.6452779860167,94.6452779860167,94.6452779860167,94.6452779860167,94.6452779860167,93.1073673496252,91.7821039570188,89.2287718236389,86.7283630181562,84.1279803421793,81.8184861188663,80.4889684747067,79.7511430050093,79.6922632047425,79.2466667531841,77.9724600962343,78.2315709841493,78.9239577907248,80.6337140590059,82.2993963597866,84.7473920329485,86.3616928205829,87.1609713759077,87.1609713759077,87.1609713759077,87.1609713759077
795,"TKM","Turkmenistan",13.1771930921302,13.1771930921302,13.1771930921302,13.1771930921302,13.1771930921302,26.6958204435012,36.2865353425623,43.0768278293563,42.5349772646308,42.5072530342579,42.0509794797012,43.737869271897,50.5043476423823,58.5773913992182,66.1333767045541,72.9157386246944,78.3073672408262,82.0794410723978,84.4567250897093,86.3078771103535,87.6670206585803,88.6424598918021,89.3353822302579,89.3353822302579,89.3353822302579,89.3353822302579
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",89.4905679768395,89.4905679768395,89.4905679768395,89.4905679768395,89.4905679768395,89.7488995063545,88.594331691568,88.2565021099709,88.3152143579742,88.0538558530476,88.2742833537869,87.9881252597088,87.5233771891647,86.8171549192582,86.5290179965055,86.6702034413824,87.7349692252366,88.8793917735752,89.820802754483,89.9439198488085,90.0731517789007,89.2470300540779,87.9354008522503,87.9354008522503,87.9354008522503,87.9354008522503
784,"ARE","United Arab Emirates",98.7989209264783,98.7989209264783,98.7989209264783,98.7989209264783,98.7989209264783,97.120964123928,94.5367270249182,92.1662172136227,90.6695048560573,90.1578663291911,90.642920028133,90.705253651582,90.2995163701018,90.6168902481855,90.5651982699393,90.3114719817022,90.4562639012219,90.8846454761828,91.4892857204635,91.8985277622036,92.3973438919645,92.5604452912522,92.6486719214222,92.6486719214222,92.6486719214222,92.6486719214222
826,"GBR","United Kingdom",89.879869463191,89.879869463191,89.879869463191,89.879869463191,89.879869463191,91.451928652244,92.1162124317975,92.587845600365,94.2494769572829,94.2502324584499,93.6525091014412,92.9784476735538,92.2425290262005,91.0651018655129,89.9183965256072,89.7159918083935,90.693647582455,91.4238876711645,92.2183010266498,93.568904638052,94.7560788800926,95.9341498955414,96.8636726952131,96.8636726952131,96.8636726952131,96.8636726952131
840,"USA","United States of America",88.3728317354639,88.3728317354639,88.3728317354639,88.3728317354639,88.3728317354639,86.687925043015,85.7354694489646,85.249385198325,85.6122685048212,86.0838890983135,86.6294937907149,86.9918959544212,87.5225926152903,87.7782741868447,87.6702140034029,87.2859050702182,87.6726129175376,88.488115628736,89.7800548483563,90.9696118400122,92.1649552793052,93.2679243385674,94.1883446523042,94.1883446523042,94.1883446523042,94.1883446523042
858,"URY","Uruguay",41.8895650668129,41.8895650668129,41.8895650668129,41.8895650668129,41.8895650668129,37.0228498761471,38.0407462905275,45.8613712714916,54.9523481287117,62.387933570641,68.8118866368099,73.500134371427,77.0880255237654,79.5107720216576,81.7473897555545,82.3921774756321,87.8894608276512,100,100,100,92.2637992701002,83.2484670000826,73.8720687696969,73.8720687696969,73.8720687696969,73.8720687696969
860,"UZB","Uzbekistan",0,0,0,0,0,14.5118266169281,28.9279545936668,46.4224986298335,55.8186482367651,61.9898559997539,65.2841583619908,68.1611023688683,70.9995694547038,73.6561753087912,76.1424273280736,78.7172643634858,73.6540276445618,68.8658189413273,69.8476563938191,71.0895385265363,72.5658449628525,75.179727107789,78.6544049689235,78.6544049689235,78.6544049689235,78.6544049689235
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,"VEN","Venezuela",100,100,100,100,100,100,100,100,100,100,100,98.7983523006716,93.9611127411874,89.4340064668498,87.7604034390919,86.1674021362299,86.5376001260952,89.1004432066667,92.3428192845547,93.1514676046977,94.9410701537832,95.6650678747296,95.8783758003377,95.8783758003377,95.8783758003377,95.8783758003377
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",5.04576176339035,5.04576176339035,5.04576176339035,5.04576176339035,5.04576176339035,23.6368115677784,38.6378198407827,51.9191241387057,56.2799780313808,59.0846963402074,60.0527647482111,60.3081059582713,61.5620884207598,64.5027673700828,68.5058997193925,73.6117923930863,78.2075284799049,82.0955365616835,85.0778777759127,87.063972525351,88.0427152624776,88.9466866090245,89.5690567841405,89.5690567841405,89.5690567841405,89.5690567841405
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
